Label,Text,clean_msg,msg_lower,token,spell,no_stopwords,msg_stemmed,msg_lemmatized,msg_n_gram_2,msg_n_gram_3,msg_n_gram_4,msg_string
Positive,"Ada faedahnya juga pas di rumah repot gini. Jadi, semua - semua pada vaksin. Efek domino. Orang - orang yg awalnya 'tidak' jadi 'iya'. Apalagi karena sinovac efeknya lebih ringan, yg pengen vaksin tapi takut, jadi berani.",Ada faedahnya juga pas di rumah repot gini Jadi semua  semua pada vaksin Efek domino Orang  orang yg awalnya tidak jadi iya Apalagi karena sinovac efeknya lebih ringan yg pengen vaksin tapi takut jadi berani,ada faedahnya juga pas di rumah repot gini jadi semua  semua pada vaksin efek domino orang  orang yg awalnya tidak jadi iya apalagi karena sinovac efeknya lebih ringan yg pengen vaksin tapi takut jadi berani,"['ada', 'faedahnya', 'juga', 'pas', 'di', 'rumah', 'repot', 'gini', 'jadi', 'semua', 'semua', 'pada', 'vaksin', 'efek', 'domino', 'orang', 'orang', 'yg', 'awalnya', 'tidak', 'jadi', 'iya', 'apalagi', 'karena', 'sinovac', 'efeknya', 'lebih', 'ringan', 'yg', 'pengen', 'vaksin', 'tapi', 'takut', 'jadi', 'berani']","['ada', 'faedahnya', 'juga', 'saat', 'di', 'rumah', 'repot', 'begini', 'jadi', 'semua', 'semua', 'pada', 'vaksin', 'efek', 'domino', 'orang', 'orang', 'yang', 'awalnya', 'tidak', 'jadi', 'iya', 'apalagi', 'karena', 'sinovac', 'efeknya', 'lebih', 'ringan', 'yang', 'ingin', 'vaksin', 'tapi', 'takut', 'jadi', 'berani']","['faedahnya', 'rumah', 'repot', 'begini', 'jadi', 'semua', 'semua', 'vaksin', 'efek', 'domino', 'orang', 'orang', 'awalnya', 'jadi', 'sinovac', 'efeknya', 'lebih', 'ringan', 'vaksin', 'takut', 'jadi', 'berani']","['faedah', 'rumah', 'repot', 'begini', 'jadi', 'semua', 'semua', 'vaksin', 'efek', 'domino', 'orang', 'orang', 'awal', 'jadi', 'sinovac', 'efek', 'lebih', 'ringan', 'vaksin', 'takut', 'jadi', 'berani']","['faedahnya', 'rumah', 'repot', 'begini', 'jadi', 'semua', 'semua', 'vaksin', 'efek', 'domino', 'orang', 'orang', 'awalnya', 'jadi', 'sinovac', 'efeknya', 'lebih', 'ringan', 'vaksin', 'takut', 'jadi', 'berani']",[],[],[],faedah rumah repot begini jadi semua semua vaksin efek domino orang orang awal jadi sinovac efek lebih ringan vaksin takut jadi berani
Positive,Efek Samping Vaksin Sinovac pada Anak Tak Beda dengan Dewasa,Efek Samping Vaksin Sinovac pada Anak Tak Beda dengan Dewasa,efek samping vaksin sinovac pada anak tak beda dengan dewasa,"['efek', 'samping', 'vaksin', 'sinovac', 'pada', 'anak', 'tak', 'beda', 'dengan', 'dewasa']","['efek', 'samping', 'vaksin', 'sinovac', 'pada', 'anak', 'tidak', 'beda', 'dengan', 'dewasa']","['efek', 'samping', 'vaksin', 'sinovac', 'anak', 'beda', 'dewasa']","['efek', 'samping', 'vaksin', 'sinovac', 'anak', 'beda', 'dewasa']","['efek', 'samping', 'vaksin', 'sinovac', 'anak', 'beda', 'dewasa']",[],[],[],efek samping vaksin sinovac anak beda dewasa
Negative,Efek abis vaksin sinovac jadi ngantukan banget ya,Efek abis vaksin sinovac jadi ngantukan banget ya,efek abis vaksin sinovac jadi ngantukan banget ya,"['efek', 'abis', 'vaksin', 'sinovac', 'jadi', 'ngantukan', 'banget', 'ya']","['efek', 'setelah', 'vaksin', 'sinovac', 'jadi', 'mengantuk', 'sekali', 'ya']","['efek', 'vaksin', 'sinovac', 'jadi', 'mengantuk', 'sekali']","['efek', 'vaksin', 'sinovac', 'jadi', 'antuk', 'sekali']","['efek', 'vaksin', 'sinovac', 'jadi', 'mengantuk', 'sekali']",[],[],[],efek vaksin sinovac jadi antuk sekali
Negative,"Kakak saya yg selama bulan terakhir ini merasakan efek busuk vaksin dosis sinovac, siang ini akhirnya masuk rumah sakit dan harus rawat inap.",Kakak saya yg selama bulan terakhir ini merasakan efek busuk vaksin dosis sinovac siang ini akhirnya masuk rumah sakit dan harus rawat inap,kakak saya yg selama bulan terakhir ini merasakan efek busuk vaksin dosis sinovac siang ini akhirnya masuk rumah sakit dan harus rawat inap,"['kakak', 'saya', 'yg', 'selama', 'bulan', 'terakhir', 'ini', 'merasakan', 'efek', 'busuk', 'vaksin', 'dosis', 'sinovac', 'siang', 'ini', 'akhirnya', 'masuk', 'rumah', 'sakit', 'dan', 'harus', 'rawat', 'inap']","['kakak', 'saya', 'yang', 'selama', 'bulan', 'terakhir', 'ini', 'merasakan', 'efek', 'busuk', 'vaksin', 'dosis', 'sinovac', 'siang', 'ini', 'akhirnya', 'masuk', 'rumah', 'sakit', 'dan', 'harus', 'rawat', 'inap']","['kakak', 'selama', 'bulan', 'terakhir', 'merasakan', 'efek', 'busuk', 'vaksin', 'dosis', 'sinovac', 'siang', 'akhirnya', 'masuk', 'rumah', 'sakit', 'rawat', 'inap']","['kakak', 'lama', 'bulan', 'akhir', 'rasa', 'efek', 'busuk', 'vaksin', 'dosis', 'sinovac', 'siang', 'akhir', 'masuk', 'rumah', 'sakit', 'rawat', 'inap']","['kakak', 'selama', 'bulan', 'terakhir', 'merasakan', 'efek', 'busuk', 'vaksin', 'dosis', 'sinovac', 'siang', 'akhirnya', 'masuk', 'rumah', 'sakit', 'rawat', 'inap']",[],[],[],kakak lama bulan akhir rasa efek busuk vaksin dosis sinovac siang akhir masuk rumah sakit rawat inap
Negative,efek vaksin sinovac ko skrng malah agak pusing knp ya,efek vaksin sinovac ko skrng malah agak pusing knp ya,efek vaksin sinovac ko skrng malah agak pusing knp ya,"['efek', 'vaksin', 'sinovac', 'ko', 'skrng', 'malah', 'agak', 'pusing', 'knp', 'ya']","['efek', 'vaksin', 'sinovac', 'kok', 'sekarang', 'bahkan', 'sedikit', 'pusing', 'kenapa', 'ya']","['efek', 'vaksin', 'sinovac', 'sekarang', 'bahkan', 'sedikit', 'pusing']","['efek', 'vaksin', 'sinovac', 'sekarang', 'bahkan', 'sedikit', 'pusing']","['efek', 'vaksin', 'sinovac', 'sekarang', 'bahkan', 'sedikit', 'pusing']",[],[],[],efek vaksin sinovac sekarang bahkan sedikit pusing
Negative,Efek vaksin masyaallah ngantuk + laper bgttt,Efek vaksin masyaallah ngantuk  laper bgttt,efek vaksin masyaallah ngantuk  laper bgttt,"['efek', 'vaksin', 'masyaallah', 'ngantuk', 'laper', 'bgttt']","['efek', 'vaksin', 'masyaallah', 'mengantuk', 'lapar', 'sekali']","['efek', 'vaksin', 'masyaallah', 'mengantuk', 'lapar', 'sekali']","['efek', 'vaksin', 'masyaallah', 'antuk', 'lapar', 'sekali']","['efek', 'vaksin', 'masyaallah', 'mengantuk', 'lapar', 'sekali']",[],[],[],efek vaksin masyaallah antuk lapar sekali
Negative,efek vaksin sinovac dosis kedua badan jd pegel lemes,efek vaksin sinovac dosis kedua badan jd pegel lemes,efek vaksin sinovac dosis kedua badan jd pegel lemes,"['efek', 'vaksin', 'sinovac', 'dosis', 'kedua', 'badan', 'jd', 'pegel', 'lemes']","['efek', 'vaksin', 'sinovac', 'dosis', 'kedua', 'badan', 'jadi', 'pegal', 'lemas']","['efek', 'vaksin', 'sinovac', 'dosis', 'kedua', 'badan', 'jadi', 'pegal', 'lemas']","['efek', 'vaksin', 'sinovac', 'dosis', 'dua', 'badan', 'jadi', 'pegal', 'lemas']","['efek', 'vaksin', 'sinovac', 'dosis', 'kedua', 'badan', 'jadi', 'pegal', 'lemas']",[],[],[],efek vaksin sinovac dosis dua badan jadi pegal lemas
Negative,"Agak ngeblank gitu yak, efek vaksin sinovac ini, ngantuk- ngantuk agak gimana gitu",Agak ngeblank gitu yak efek vaksin sinovac ini ngantuk ngantuk agak gimana gitu,agak ngeblank gitu yak efek vaksin sinovac ini ngantuk ngantuk agak gimana gitu,"['agak', 'ngeblank', 'gitu', 'yak', 'efek', 'vaksin', 'sinovac', 'ini', 'ngantuk', 'ngantuk', 'agak', 'gimana', 'gitu']","['sedikit', 'kosong', 'begitu', 'yak', 'efek', 'vaksin', 'sinovac', 'ini', 'mengantuk', 'mengantuk', 'sedikit', 'bagaimana', 'begitu']","['sedikit', 'kosong', 'efek', 'vaksin', 'sinovac', 'mengantuk', 'mengantuk', 'sedikit', 'bagaimana']","['sedikit', 'kosong', 'efek', 'vaksin', 'sinovac', 'antuk', 'antuk', 'sedikit', 'bagaimana']","['sedikit', 'kosong', 'efek', 'vaksin', 'sinovac', 'mengantuk', 'mengantuk', 'sedikit', 'bagaimana']",[],[],[],sedikit kosong efek vaksin sinovac antuk antuk sedikit bagaimana
Negative,"Udah , vaksin sinovac, dosis pertama baik - baik aja, dosis kedua ada efek yakni pegel - pegel, panas dalam, pusing.",Udah  vaksin sinovac dosis pertama baik  baik aja dosis kedua ada efek yakni pegel  pegel panas dalam pusing,udah  vaksin sinovac dosis pertama baik  baik aja dosis kedua ada efek yakni pegel  pegel panas dalam pusing,"['udah', 'vaksin', 'sinovac', 'dosis', 'pertama', 'baik', 'baik', 'aja', 'dosis', 'kedua', 'ada', 'efek', 'yakni', 'pegel', 'pegel', 'panas', 'dalam', 'pusing']","['sudah', 'vaksin', 'sinovac', 'dosis', 'pertama', 'baik', 'baik', 'saja', 'dosis', 'kedua', 'ada', 'efek', 'yakni', 'pegal', 'pegal', 'panas', 'dalam', 'pusing']","['vaksin', 'sinovac', 'dosis', 'pertama', 'baik', 'baik', 'dosis', 'kedua', 'efek', 'pegal', 'pegal', 'panas', 'pusing']","['vaksin', 'sinovac', 'dosis', 'pertama', 'baik', 'baik', 'dosis', 'dua', 'efek', 'pegal', 'pegal', 'panas', 'pusing']","['vaksin', 'sinovac', 'dosis', 'pertama', 'baik', 'baik', 'dosis', 'kedua', 'efek', 'pegal', 'pegal', 'panas', 'pusing']",[],[],[],vaksin sinovac dosis pertama baik baik dosis dua efek pegal pegal panas pusing
Negative,"sinovac dose hari pertama ngantuk (entah efek vaksin atau emg karena proses antri), hari kedua mulai pening kepala gantian kanan kiri (migrain yang bergantian), hari ketiga dst linu di punggung, pinggul, kaki",sinovac dose hari pertama ngantuk entah efek vaksin atau emg karena proses antri hari kedua mulai pening kepala gantian kanan kiri migrain yang bergantian hari ketiga dst linu di punggung pinggul kaki,sinovac dose hari pertama ngantuk entah efek vaksin atau emg karena proses antri hari kedua mulai pening kepala gantian kanan kiri migrain yang bergantian hari ketiga dst linu di punggung pinggul kaki,"['sinovac', 'dose', 'hari', 'pertama', 'ngantuk', 'entah', 'efek', 'vaksin', 'atau', 'emg', 'karena', 'proses', 'antri', 'hari', 'kedua', 'mulai', 'pening', 'kepala', 'gantian', 'kanan', 'kiri', 'migrain', 'yang', 'bergantian', 'hari', 'ketiga', 'dst', 'linu', 'di', 'punggung', 'pinggul', 'kaki']","['sinovac', 'dosis', 'hari', 'pertama', 'mengantuk', 'entah', 'efek', 'vaksin', 'atau', 'memang', 'karena', 'proses', 'antre', 'hari', 'kedua', 'mulai', 'pening', 'kepala', 'gantian', 'kanan', 'kiri', 'migrain', 'yang', 'bergantian', 'hari', 'ketiga', 'dst', 'pegal', 'di', 'punggung', 'pinggul', 'kaki']","['sinovac', 'dosis', 'hari', 'pertama', 'mengantuk', 'entah', 'efek', 'vaksin', 'memang', 'proses', 'antre', 'hari', 'kedua', 'mulai', 'pening', 'kepala', 'gantian', 'kanan', 'kiri', 'migrain', 'bergantian', 'hari', 'ketiga', 'pegal', 'punggung', 'pinggul', 'kaki']","['sinovac', 'dosis', 'hari', 'pertama', 'antuk', 'entah', 'efek', 'vaksin', 'memang', 'proses', 'antre', 'hari', 'dua', 'mulai', 'pening', 'kepala', 'ganti', 'kanan', 'kiri', 'migrain', 'ganti', 'hari', 'tiga', 'pegal', 'punggung', 'pinggul', 'kaki']","['sinovac', 'dosis', 'hari', 'pertama', 'mengantuk', 'entah', 'efek', 'vaksin', 'memang', 'prose', 'antre', 'hari', 'kedua', 'mulai', 'pening', 'kepala', 'gantian', 'kanan', 'kiri', 'migrain', 'bergantian', 'hari', 'ketiga', 'pegal', 'punggung', 'pinggul', 'kaki']",[],[],[],sinovac dosis hari pertama antuk entah efek vaksin memang proses antre hari dua mulai pening kepala ganti kanan kiri migrain ganti hari tiga pegal punggung pinggul kaki
Positive,Berarti bener ya efek dr vaksin kedua lebih parah dari yg pertama tp yg dpt sinovac pertama kedua aman aja kyknya,Berarti bener ya efek dr vaksin kedua lebih parah dari yg pertama tp yg dpt sinovac pertama kedua aman aja kyknya,berarti bener ya efek dr vaksin kedua lebih parah dari yg pertama tp yg dpt sinovac pertama kedua aman aja kyknya,"['berarti', 'bener', 'ya', 'efek', 'dr', 'vaksin', 'kedua', 'lebih', 'parah', 'dari', 'yg', 'pertama', 'tp', 'yg', 'dpt', 'sinovac', 'pertama', 'kedua', 'aman', 'aja', 'kyknya']","['berarti', 'benar', 'ya', 'efek', 'dari', 'vaksin', 'kedua', 'lebih', 'parah', 'dari', 'yang', 'pertama', 'tapi', 'yang', 'dapat', 'sinovac', 'pertama', 'kedua', 'aman', 'saja', 'kayaknya']","['berarti', 'benar', 'efek', 'vaksin', 'kedua', 'lebih', 'parah', 'pertama', 'sinovac', 'pertama', 'kedua', 'aman', 'kayaknya']","['arti', 'benar', 'efek', 'vaksin', 'dua', 'lebih', 'parah', 'pertama', 'sinovac', 'pertama', 'dua', 'aman', 'kayak']","['berarti', 'benar', 'efek', 'vaksin', 'kedua', 'lebih', 'parah', 'pertama', 'sinovac', 'pertama', 'kedua', 'aman', 'kayaknya']",[],[],[],arti benar efek vaksin dua lebih parah pertama sinovac pertama dua aman kayak
Positive,"vaksin pertama sm kedua efek nya sama sama ngantuk sm tangan pegel aja, tp yg pertama pegel nya sampe hari, klo yg kedua cuma sebentar aja. aku sinovac dua duanya",vaksin pertama sm kedua efek nya sama sama ngantuk sm tangan pegel aja tp yg pertama pegel nya sampe hari klo yg kedua cuma sebentar aja aku sinovac dua duanya,vaksin pertama sm kedua efek nya sama sama ngantuk sm tangan pegel aja tp yg pertama pegel nya sampe hari klo yg kedua cuma sebentar aja aku sinovac dua duanya,"['vaksin', 'pertama', 'sm', 'kedua', 'efek', 'nya', 'sama', 'sama', 'ngantuk', 'sm', 'tangan', 'pegel', 'aja', 'tp', 'yg', 'pertama', 'pegel', 'nya', 'sampe', 'hari', 'klo', 'yg', 'kedua', 'cuma', 'sebentar', 'aja', 'aku', 'sinovac', 'dua', 'duanya']","['vaksin', 'pertama', 'sama', 'kedua', 'efek', 'nya', 'sama', 'sama', 'mengantuk', 'sama', 'tangan', 'pegal', 'saja', 'tapi', 'yang', 'pertama', 'pegal', 'nya', 'sampai', 'hari', 'kalau', 'yang', 'kedua', 'hanya', 'sebentar', 'saja', 'aku', 'sinovac', 'dua', 'duanya']","['vaksin', 'pertama', 'sama', 'kedua', 'efek', 'sama', 'sama', 'mengantuk', 'sama', 'tangan', 'pegal', 'pertama', 'pegal', 'hari', 'kalau', 'kedua', 'sebentar', 'sinovac', 'duanya']","['vaksin', 'pertama', 'sama', 'dua', 'efek', 'sama', 'sama', 'antuk', 'sama', 'tangan', 'pegal', 'pertama', 'pegal', 'hari', 'kalau', 'dua', 'sebentar', 'sinovac', 'dua']","['vaksin', 'pertama', 'sama', 'kedua', 'efek', 'sama', 'sama', 'mengantuk', 'sama', 'tangan', 'pegal', 'pertama', 'pegal', 'hari', 'kalau', 'kedua', 'sebentar', 'sinovac', 'duanya']",[],[],[],vaksin pertama sama dua efek sama sama antuk sama tangan pegal pertama pegal hari kalau dua sebentar sinovac dua
Positive,"Datang aja dulu nder, kan ntar ditanyain jg sm petugasnya. Temenku waktu itu vaksin kedua sinovac tetep bisa vaksin dan tidak ada efek samping, dia alergi dingin jd lg bersin. Tp kalo aku waktu itu vaksin moderna, mbak yg sebelum aku jg lg batuk pilek tp ga boleh vaksin dulu",Datang aja dulu nder kan ntar ditanyain jg sm petugasnya Temenku waktu itu vaksin kedua sinovac tetep bisa vaksin dan tidak ada efek samping dia alergi dingin jd lg bersin Tp kalo aku waktu itu vaksin moderna mbak yg sebelum aku jg lg batuk pilek tp ga boleh vaksin dulu,datang aja dulu nder kan ntar ditanyain jg sm petugasnya temenku waktu itu vaksin kedua sinovac tetep bisa vaksin dan tidak ada efek samping dia alergi dingin jd lg bersin tp kalo aku waktu itu vaksin moderna mbak yg sebelum aku jg lg batuk pilek tp ga boleh vaksin dulu,"['datang', 'aja', 'dulu', 'nder', 'kan', 'ntar', 'ditanyain', 'jg', 'sm', 'petugasnya', 'temenku', 'waktu', 'itu', 'vaksin', 'kedua', 'sinovac', 'tetep', 'bisa', 'vaksin', 'dan', 'tidak', 'ada', 'efek', 'samping', 'dia', 'alergi', 'dingin', 'jd', 'lg', 'bersin', 'tp', 'kalo', 'aku', 'waktu', 'itu', 'vaksin', 'moderna', 'mbak', 'yg', 'sebelum', 'aku', 'jg', 'lg', 'batuk', 'pilek', 'tp', 'ga', 'boleh', 'vaksin', 'dulu']","['datang', 'saja', 'dahulu', 'nder', 'kan', 'nanti', 'ditanyakan', 'juga', 'sama', 'petugasnya', 'temanku', 'waktu', 'itu', 'vaksin', 'kedua', 'sinovac', 'tetap', 'bisa', 'vaksin', 'dan', 'tidak', 'ada', 'efek', 'samping', 'dia', 'alergi', 'dingin', 'jadi', 'lagi', 'bersin', 'tapi', 'kalau', 'aku', 'waktu', 'itu', 'vaksin', 'moderna', 'mbak', 'yang', 'sebelum', 'aku', 'juga', 'lagi', 'batuk', 'flu', 'tapi', 'tidak', 'boleh', 'vaksin', 'dahulu']","['datang', 'kan', 'ditanyakan', 'sama', 'petugasnya', 'temanku', 'waktu', 'vaksin', 'kedua', 'sinovac', 'tetap', 'vaksin', 'efek', 'samping', 'alergi', 'dingin', 'jadi', 'bersin', 'kalau', 'waktu', 'vaksin', 'moderna', 'batuk', 'flu', 'vaksin']","['datang', 'kan', 'tanya', 'sama', 'tugas', 'teman', 'waktu', 'vaksin', 'dua', 'sinovac', 'tetap', 'vaksin', 'efek', 'samping', 'alergi', 'dingin', 'jadi', 'bersin', 'kalau', 'waktu', 'vaksin', 'moderna', 'batuk', 'flu', 'vaksin']","['datang', 'kan', 'ditanyakan', 'sama', 'petugasnya', 'temanku', 'waktu', 'vaksin', 'kedua', 'sinovac', 'tetap', 'vaksin', 'efek', 'samping', 'alergi', 'dingin', 'jadi', 'bersin', 'kalau', 'waktu', 'vaksin', 'moderna', 'batuk', 'flu', 'vaksin']",[],[],[],datang kan tanya sama tugas teman waktu vaksin dua sinovac tetap vaksin efek samping alergi dingin jadi bersin kalau waktu vaksin moderna batuk flu vaksin
Positive,"kalo vaksin nya pake yg sinovac aku waktu itu gak ada efek samping padahal lagi batuk sampe sesek kadang, beneran tidak ada efek samping sekarang juga udah sembuh batuknya",kalo vaksin nya pake yg sinovac aku waktu itu gak ada efek samping padahal lagi batuk sampe sesek kadang beneran tidak ada efek samping sekarang juga udah sembuh batuknya,kalo vaksin nya pake yg sinovac aku waktu itu gak ada efek samping padahal lagi batuk sampe sesek kadang beneran tidak ada efek samping sekarang juga udah sembuh batuknya,"['kalo', 'vaksin', 'nya', 'pake', 'yg', 'sinovac', 'aku', 'waktu', 'itu', 'gak', 'ada', 'efek', 'samping', 'padahal', 'lagi', 'batuk', 'sampe', 'sesek', 'kadang', 'beneran', 'tidak', 'ada', 'efek', 'samping', 'sekarang', 'juga', 'udah', 'sembuh', 'batuknya']","['kalau', 'vaksin', 'nya', 'pakai', 'yang', 'sinovac', 'aku', 'waktu', 'itu', 'tidak', 'ada', 'efek', 'samping', 'padahal', 'lagi', 'batuk', 'sampai', 'sesak', 'kadang', 'beneran', 'tidak', 'ada', 'efek', 'samping', 'sekarang', 'juga', 'sudah', 'sembuh', 'batuknya']","['kalau', 'vaksin', 'pakai', 'sinovac', 'waktu', 'efek', 'samping', 'padahal', 'batuk', 'sesak', 'kadang', 'beneran', 'efek', 'samping', 'sekarang', 'sembuh', 'batuknya']","['kalau', 'vaksin', 'pakai', 'sinovac', 'waktu', 'efek', 'samping', 'padahal', 'batuk', 'sesak', 'kadang', 'beneran', 'efek', 'samping', 'sekarang', 'sembuh', 'batuk']","['kalau', 'vaksin', 'pakai', 'sinovac', 'waktu', 'efek', 'samping', 'padahal', 'batuk', 'sesak', 'kadang', 'beneran', 'efek', 'samping', 'sekarang', 'sembuh', 'batuknya']",[],[],[],kalau vaksin pakai sinovac waktu efek samping padahal batuk sesak kadang beneran efek samping sekarang sembuh batuk
Positive,Aku vaksin sinovac - tidak ada efek,Aku vaksin sinovac  tidak ada efek,aku vaksin sinovac  tidak ada efek,"['aku', 'vaksin', 'sinovac', 'tidak', 'ada', 'efek']","['aku', 'vaksin', 'sinovac', 'tidak', 'ada', 'efek']","['vaksin', 'sinovac', 'efek']","['vaksin', 'sinovac', 'efek']","['vaksin', 'sinovac', 'efek']",[],[],[],vaksin sinovac efek
Positive,Alhamdulillah ibu hari ini sudah vaksin ke pake sinovac aman gk ada efek samping cm ngantuk bilangnya sehat yo,Alhamdulillah ibu hari ini sudah vaksin ke pake sinovac aman gk ada efek samping cm ngantuk bilangnya sehat yo,alhamdulillah ibu hari ini sudah vaksin ke pake sinovac aman gk ada efek samping cm ngantuk bilangnya sehat yo,"['alhamdulillah', 'ibu', 'hari', 'ini', 'sudah', 'vaksin', 'ke', 'pake', 'sinovac', 'aman', 'gk', 'ada', 'efek', 'samping', 'cm', 'ngantuk', 'bilangnya', 'sehat', 'yo']","['alhamdulillah', 'ibu', 'hari', 'ini', 'sudah', 'vaksin', 'ke', 'pakai', 'sinovac', 'aman', 'tidak', 'ada', 'efek', 'samping', 'hanya', 'mengantuk', 'bilangnya', 'sehat', 'iya']","['alhamdulillah', 'ibu', 'hari', 'vaksin', 'pakai', 'sinovac', 'aman', 'efek', 'samping', 'mengantuk', 'bilangnya', 'sehat']","['alhamdulillah', 'ibu', 'hari', 'vaksin', 'pakai', 'sinovac', 'aman', 'efek', 'samping', 'antuk', 'bilang', 'sehat']","['alhamdulillah', 'ibu', 'hari', 'vaksin', 'pakai', 'sinovac', 'aman', 'efek', 'samping', 'mengantuk', 'bilangnya', 'sehat']",[],[],[],alhamdulillah ibu hari vaksin pakai sinovac aman efek samping antuk bilang sehat
Positive,Sinovac gak ada efek sama sekali sih tp utk anak - pasti dosis setengah dari org dewasa kan Aku pribadi ngerasain setelah vaksin tuh tiap mau flu aja gak jadi.. kalo biasanya bisa flu berat ini cuma hidung gatel aja atau ingus bening.. tanda kalo antibodi aku jd lebih kuat,Sinovac gak ada efek sama sekali sih tp utk anak  pasti dosis setengah dari org dewasa kan Aku pribadi ngerasain setelah vaksin tuh tiap mau flu aja gak jadi kalo biasanya bisa flu berat ini cuma hidung gatel aja atau ingus bening tanda kalo antibodi aku jd lebih kuat,sinovac gak ada efek sama sekali sih tp utk anak  pasti dosis setengah dari org dewasa kan aku pribadi ngerasain setelah vaksin tuh tiap mau flu aja gak jadi kalo biasanya bisa flu berat ini cuma hidung gatel aja atau ingus bening tanda kalo antibodi aku jd lebih kuat,"['sinovac', 'gak', 'ada', 'efek', 'sama', 'sekali', 'sih', 'tp', 'utk', 'anak', 'pasti', 'dosis', 'setengah', 'dari', 'org', 'dewasa', 'kan', 'aku', 'pribadi', 'ngerasain', 'setelah', 'vaksin', 'tuh', 'tiap', 'mau', 'flu', 'aja', 'gak', 'jadi', 'kalo', 'biasanya', 'bisa', 'flu', 'berat', 'ini', 'cuma', 'hidung', 'gatel', 'aja', 'atau', 'ingus', 'bening', 'tanda', 'kalo', 'antibodi', 'aku', 'jd', 'lebih', 'kuat']","['sinovac', 'tidak', 'ada', 'efek', 'sama', 'sekali', 'sih', 'tapi', 'untuk', 'anak', 'pasti', 'dosis', 'setengah', 'dari', 'orang', 'dewasa', 'kan', 'aku', 'pribadi', 'merasakan', 'setelah', 'vaksin', 'itu', 'tiap', 'mau', 'flu', 'saja', 'tidak', 'jadi', 'kalau', 'biasanya', 'bisa', 'flu', 'berat', 'ini', 'hanya', 'hidung', 'gatal', 'saja', 'atau', 'ingus', 'bening', 'tanda', 'kalau', 'antibodi', 'aku', 'jadi', 'lebih', 'kuat']","['sinovac', 'efek', 'sama', 'sekali', 'anak', 'dosis', 'setengah', 'orang', 'dewasa', 'kan', 'pribadi', 'merasakan', 'vaksin', 'tiap', 'mau', 'flu', 'jadi', 'kalau', 'biasanya', 'flu', 'berat', 'hidung', 'gatal', 'ingus', 'bening', 'tanda', 'kalau', 'antibodi', 'jadi', 'lebih', 'kuat']","['sinovac', 'efek', 'sama', 'sekali', 'anak', 'dosis', 'tengah', 'orang', 'dewasa', 'kan', 'pribadi', 'rasa', 'vaksin', 'tiap', 'mau', 'flu', 'jadi', 'kalau', 'biasa', 'flu', 'berat', 'hidung', 'gatal', 'ingus', 'bening', 'tanda', 'kalau', 'antibodi', 'jadi', 'lebih', 'kuat']","['sinovac', 'efek', 'sama', 'sekali', 'anak', 'dosis', 'setengah', 'orang', 'dewasa', 'kan', 'pribadi', 'merasakan', 'vaksin', 'tiap', 'mau', 'flu', 'jadi', 'kalau', 'biasanya', 'flu', 'berat', 'hidung', 'gatal', 'ingus', 'bening', 'tanda', 'kalau', 'antibodi', 'jadi', 'lebih', 'kuat']",[],[],[],sinovac efek sama sekali anak dosis tengah orang dewasa kan pribadi rasa vaksin tiap mau flu jadi kalau biasa flu berat hidung gatal ingus bening tanda kalau antibodi jadi lebih kuat
