Label,Text,clean_msg,msg_lower,token,spell,no_stopwords,msg_stemmed,msg_lemmatized,msg_n_gram_2,msg_n_gram_3,msg_n_gram_4,msg_string
Negative,mulai nyeri efek vaksin astra :),mulai nyeri efek vaksin astra ,mulai nyeri efek vaksin astra ,"['mulai', 'nyeri', 'efek', 'vaksin', 'astra']","['mulai', 'nyeri', 'efek', 'vaksin', 'astrazeneca']","['mulai', 'nyeri', 'efek', 'vaksin', 'astrazeneca']","['mulai', 'nyeri', 'efek', 'vaksin', 'astrazeneca']","['mulai', 'nyeri', 'efek', 'vaksin', 'astrazeneca']",[],[],[],mulai nyeri efek vaksin astrazeneca
Negative,"habis vaksin astra hari senin. mari kita list efeknya : habis vaksin bgt alias tet, lengan yg abis di cus cenut? sakit sampe sore, pas sore efek cenut? di lengan hilang diganti badan panas dan pusing + sekujur badan cenut?",habis vaksin astra hari senin mari kita list efeknya  habis vaksin bgt alias tet lengan yg abis di cus cenut sakit sampe sore pas sore efek cenut di lengan hilang diganti badan panas dan pusing  sekujur badan cenut,habis vaksin astra hari senin mari kita list efeknya  habis vaksin bgt alias tet lengan yg abis di cus cenut sakit sampe sore pas sore efek cenut di lengan hilang diganti badan panas dan pusing  sekujur badan cenut,"['habis', 'vaksin', 'astra', 'hari', 'senin', 'mari', 'kita', 'list', 'efeknya', 'habis', 'vaksin', 'bgt', 'alias', 'tet', 'lengan', 'yg', 'abis', 'di', 'cus', 'cenut', 'sakit', 'sampe', 'sore', 'pas', 'sore', 'efek', 'cenut', 'di', 'lengan', 'hilang', 'diganti', 'badan', 'panas', 'dan', 'pusing', 'sekujur', 'badan', 'cenut']","['habis', 'vaksin', 'astrazeneca', 'hari', 'senin', 'mari', 'kita', 'list', 'efeknya', 'habis', 'vaksin', 'sekali', 'alias', 'tet', 'lengan', 'yang', 'setelah', 'di', 'cus', 'sakit', 'sakit', 'sampai', 'sore', 'saat', 'sore', 'efek', 'sakit', 'di', 'lengan', 'hilang', 'diganti', 'badan', 'panas', 'dan', 'pusing', 'sekujur', 'badan', 'sakit']","['habis', 'vaksin', 'astrazeneca', 'hari', 'senin', 'list', 'efeknya', 'habis', 'vaksin', 'sekali', 'alias', 'lengan', 'sakit', 'sakit', 'sore', 'sore', 'efek', 'sakit', 'lengan', 'hilang', 'diganti', 'badan', 'panas', 'pusing', 'sekujur', 'badan', 'sakit']","['habis', 'vaksin', 'astrazeneca', 'hari', 'senin', 'list', 'efek', 'habis', 'vaksin', 'sekali', 'alias', 'lengan', 'sakit', 'sakit', 'sore', 'sore', 'efek', 'sakit', 'lengan', 'hilang', 'ganti', 'badan', 'panas', 'pusing', 'kujur', 'badan', 'sakit']","['habis', 'vaksin', 'astrazeneca', 'hari', 'senin', 'list', 'efeknya', 'habis', 'vaksin', 'sekali', 'alias', 'lengan', 'sakit', 'sakit', 'sore', 'sore', 'efek', 'sakit', 'lengan', 'hilang', 'diganti', 'badan', 'panas', 'pusing', 'sekujur', 'badan', 'sakit']",[],[],[],habis vaksin astrazeneca hari senin list efek habis vaksin sekali alias lengan sakit sakit sore sore efek sakit lengan hilang ganti badan panas pusing kujur badan sakit
Negative,Efek vaksin Astra dosis buat badanku cuman lemes seharian,Efek vaksin Astra dosis buat badanku cuman lemes seharian,efek vaksin astra dosis buat badanku cuman lemes seharian,"['efek', 'vaksin', 'astra', 'dosis', 'buat', 'badanku', 'cuman', 'lemes', 'seharian']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'buat', 'badanku', 'hanya', 'lemas', 'seharian']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'buat', 'badanku', 'lemas', 'seharian']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'buat', 'badan', 'lemas', 'hari']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'buat', 'badanku', 'lemas', 'seharian']",[],[],[],efek vaksin astrazeneca dosis buat badan lemas hari
Negative,"Pak udah rela di suntik vaksin astra nih, efek sampingnya ngadi ngadi, tapi tidak apa apa asal tatap muka <",Pak udah rela di suntik vaksin astra nih efek sampingnya ngadi ngadi tapi tidak apa apa asal tatap muka ,pak udah rela di suntik vaksin astra nih efek sampingnya ngadi ngadi tapi tidak apa apa asal tatap muka ,"['pak', 'udah', 'rela', 'di', 'suntik', 'vaksin', 'astra', 'nih', 'efek', 'sampingnya', 'ngadi', 'ngadi', 'tapi', 'tidak', 'apa', 'apa', 'asal', 'tatap', 'muka']","['pak', 'sudah', 'rela', 'di', 'suntik', 'vaksin', 'astrazeneca', 'nih', 'efek', 'sampingnya', 'mentidak ada', 'mentidak ada', 'tapi', 'tidak', 'apa', 'apa', 'asal', 'tatap', 'muka']","['pak', 'rela', 'suntik', 'vaksin', 'astrazeneca', 'efek', 'sampingnya', 'mentidak ada', 'mentidak ada', 'apa', 'apa', 'asal', 'tatap', 'muka']","['pak', 'rela', 'suntik', 'vaksin', 'astrazeneca', 'efek', 'samping', 'tidak ada', 'tidak ada', 'apa', 'apa', 'asal', 'tatap', 'muka']","['pak', 'rela', 'suntik', 'vaksin', 'astrazeneca', 'efek', 'sampingnya', 'mentidak ada', 'mentidak ada', 'apa', 'apa', 'asal', 'tatap', 'muka']",[],[],[],pak rela suntik vaksin astrazeneca efek samping tidak ada tidak ada apa apa asal tatap muka
Negative,apa cuma aku yg ga ngerasain efek sakit setelah vaksin dosis astra?,apa cuma aku yg ga ngerasain efek sakit setelah vaksin dosis astra,apa cuma aku yg ga ngerasain efek sakit setelah vaksin dosis astra,"['apa', 'cuma', 'aku', 'yg', 'ga', 'ngerasain', 'efek', 'sakit', 'setelah', 'vaksin', 'dosis', 'astra']","['apa', 'hanya', 'aku', 'yang', 'tidak', 'merasakan', 'efek', 'sakit', 'setelah', 'vaksin', 'dosis', 'astrazeneca']","['apa', 'merasakan', 'efek', 'sakit', 'vaksin', 'dosis', 'astrazeneca']","['apa', 'rasa', 'efek', 'sakit', 'vaksin', 'dosis', 'astrazeneca']","['apa', 'merasakan', 'efek', 'sakit', 'vaksin', 'dosis', 'astrazeneca']",[],[],[],apa rasa efek sakit vaksin dosis astrazeneca
Negative,"aku astrazeneca, udah vaksin ke . efek nya sama, cuma lebih ringan di vaksin ke . efek ku cuma susah tidur sama sakit kepala. ga demam",aku astrazeneca udah vaksin ke  efek nya sama cuma lebih ringan di vaksin ke  efek ku cuma susah tidur sama sakit kepala ga demam,aku astrazeneca udah vaksin ke  efek nya sama cuma lebih ringan di vaksin ke  efek ku cuma susah tidur sama sakit kepala ga demam,"['aku', 'astrazeneca', 'udah', 'vaksin', 'ke', 'efek', 'nya', 'sama', 'cuma', 'lebih', 'ringan', 'di', 'vaksin', 'ke', 'efek', 'ku', 'cuma', 'susah', 'tidur', 'sama', 'sakit', 'kepala', 'ga', 'demam']","['aku', 'astrazeneca', 'sudah', 'vaksin', 'ke', 'efek', 'nya', 'sama', 'hanya', 'lebih', 'ringan', 'di', 'vaksin', 'ke', 'efek', 'ku', 'hanya', 'susah', 'tidur', 'sama', 'sakit', 'kepala', 'tidak', 'demam']","['astrazeneca', 'vaksin', 'efek', 'sama', 'lebih', 'ringan', 'vaksin', 'efek', 'susah', 'tidur', 'sama', 'sakit', 'kepala', 'demam']","['astrazeneca', 'vaksin', 'efek', 'sama', 'lebih', 'ringan', 'vaksin', 'efek', 'susah', 'tidur', 'sama', 'sakit', 'kepala', 'demam']","['astrazeneca', 'vaksin', 'efek', 'sama', 'lebih', 'ringan', 'vaksin', 'efek', 'susah', 'tidur', 'sama', 'sakit', 'kepala', 'demam']",[],[],[],astrazeneca vaksin efek sama lebih ringan vaksin efek susah tidur sama sakit kepala demam
Negative,Abis vaksin Astra kemarin di rumah sakit sama mama. Alhamdulillah mamah ga ada efek sama sekali. Tpi gua biasa meriang dan sakit lengan. Tpi tidak apa apa si mending gua yg ada efeknya klo mamah kasihan:(,Abis vaksin Astra kemarin di rumah sakit sama mama Alhamdulillah mamah ga ada efek sama sekali Tpi gua biasa meriang dan sakit lengan Tpi tidak apa apa si mending gua yg ada efeknya klo mamah kasihan,abis vaksin astra kemarin di rumah sakit sama mama alhamdulillah mamah ga ada efek sama sekali tpi gua biasa meriang dan sakit lengan tpi tidak apa apa si mending gua yg ada efeknya klo mamah kasihan,"['abis', 'vaksin', 'astra', 'kemarin', 'di', 'rumah', 'sakit', 'sama', 'mama', 'alhamdulillah', 'mamah', 'ga', 'ada', 'efek', 'sama', 'sekali', 'tpi', 'gua', 'biasa', 'meriang', 'dan', 'sakit', 'lengan', 'tpi', 'tidak', 'apa', 'apa', 'si', 'mending', 'gua', 'yg', 'ada', 'efeknya', 'klo', 'mamah', 'kasihan']","['setelah', 'vaksin', 'astrazeneca', 'kemarin', 'di', 'rumah', 'sakit', 'sama', 'ibu', 'alhamdulillah', 'ibu', 'tidak', 'ada', 'efek', 'sama', 'sekali', 'tapi', 'aku', 'biasa', 'meriang', 'dan', 'sakit', 'lengan', 'tapi', 'tidak', 'apa', 'apa', 'si', 'mending', 'aku', 'yang', 'ada', 'efeknya', 'kalau', 'ibu', 'kasihan']","['vaksin', 'astrazeneca', 'kemarin', 'rumah', 'sakit', 'sama', 'ibu', 'alhamdulillah', 'ibu', 'efek', 'sama', 'sekali', 'biasa', 'meriang', 'sakit', 'lengan', 'apa', 'apa', 'mending', 'efeknya', 'kalau', 'ibu', 'kasihan']","['vaksin', 'astrazeneca', 'kemarin', 'rumah', 'sakit', 'sama', 'ibu', 'alhamdulillah', 'ibu', 'efek', 'sama', 'sekali', 'biasa', 'meriang', 'sakit', 'lengan', 'apa', 'apa', 'mending', 'efek', 'kalau', 'ibu', 'kasihan']","['vaksin', 'astrazeneca', 'kemarin', 'rumah', 'sakit', 'sama', 'ibu', 'alhamdulillah', 'ibu', 'efek', 'sama', 'sekali', 'biasa', 'meriang', 'sakit', 'lengan', 'apa', 'apa', 'mending', 'efeknya', 'kalau', 'ibu', 'kasihan']",[],[],[],vaksin astrazeneca kemarin rumah sakit sama ibu alhamdulillah ibu efek sama sekali biasa meriang sakit lengan apa apa mending efek kalau ibu kasihan
Negative,"jam sebegini kebangun, efek vaksin astra bikin meriang:( panas, cenut cenut",jam sebegini kebangun efek vaksin astra bikin meriang panas cenut cenut,jam sebegini kebangun efek vaksin astra bikin meriang panas cenut cenut,"['jam', 'sebegini', 'kebangun', 'efek', 'vaksin', 'astra', 'bikin', 'meriang', 'panas', 'cenut', 'cenut']","['jam', 'sebegini', 'terbangun', 'efek', 'vaksin', 'astrazeneca', 'buat', 'meriang', 'panas', 'sakit', 'sakit']","['jam', 'sebegini', 'terbangun', 'efek', 'vaksin', 'astrazeneca', 'buat', 'meriang', 'panas', 'sakit', 'sakit']","['jam', 'begini', 'bangun', 'efek', 'vaksin', 'astrazeneca', 'buat', 'meriang', 'panas', 'sakit', 'sakit']","['jam', 'sebegini', 'terbangun', 'efek', 'vaksin', 'astrazeneca', 'buat', 'meriang', 'panas', 'sakit', 'sakit']",[],[],[],jam begini bangun efek vaksin astrazeneca buat meriang panas sakit sakit
Negative,"jujur pas disuntik tuh ga sakit, walaupun sakit juga yaudah gue ga takut jarum. tapi efek vaksin nya di gue kuat bgt sakit nya tuh sakit gitu lah ripuh kalo kata orang sunda (ini di gue yaa sama pake vaksin Astra)",jujur pas disuntik tuh ga sakit walaupun sakit juga yaudah gue ga takut jarum tapi efek vaksin nya di gue kuat bgt sakit nya tuh sakit gitu lah ripuh kalo kata orang sunda ini di gue yaa sama pake vaksin Astra,jujur pas disuntik tuh ga sakit walaupun sakit juga yaudah gue ga takut jarum tapi efek vaksin nya di gue kuat bgt sakit nya tuh sakit gitu lah ripuh kalo kata orang sunda ini di gue yaa sama pake vaksin astra,"['jujur', 'pas', 'disuntik', 'tuh', 'ga', 'sakit', 'walaupun', 'sakit', 'juga', 'yaudah', 'gue', 'ga', 'takut', 'jarum', 'tapi', 'efek', 'vaksin', 'nya', 'di', 'gue', 'kuat', 'bgt', 'sakit', 'nya', 'tuh', 'sakit', 'gitu', 'lah', 'ripuh', 'kalo', 'kata', 'orang', 'sunda', 'ini', 'di', 'gue', 'yaa', 'sama', 'pake', 'vaksin', 'astra']","['jujur', 'saat', 'disuntik', 'itu', 'tidak', 'sakit', 'walaupun', 'sakit', 'juga', 'baiklah', 'aku', 'tidak', 'takut', 'jarum', 'tapi', 'efek', 'vaksin', 'nya', 'di', 'aku', 'kuat', 'sekali', 'sakit', 'nya', 'itu', 'sakit', 'begitu', 'lah', 'ripuh', 'kalau', 'kata', 'orang', 'sunda', 'ini', 'di', 'aku', 'iya', 'sama', 'pakai', 'vaksin', 'astrazeneca']","['jujur', 'disuntik', 'sakit', 'walaupun', 'sakit', 'baiklah', 'takut', 'jarum', 'efek', 'vaksin', 'kuat', 'sekali', 'sakit', 'sakit', 'ripuh', 'kalau', 'kata', 'orang', 'sunda', 'sama', 'pakai', 'vaksin', 'astrazeneca']","['jujur', 'suntik', 'sakit', 'walaupun', 'sakit', 'baik', 'takut', 'jarum', 'efek', 'vaksin', 'kuat', 'sekali', 'sakit', 'sakit', 'ripuh', 'kalau', 'kata', 'orang', 'sunda', 'sama', 'pakai', 'vaksin', 'astrazeneca']","['jujur', 'disuntik', 'sakit', 'walaupun', 'sakit', 'baiklah', 'takut', 'jarum', 'efek', 'vaksin', 'kuat', 'sekali', 'sakit', 'sakit', 'ripuh', 'kalau', 'kata', 'orang', 'sunda', 'sama', 'pakai', 'vaksin', 'astrazeneca']",[],[],[],jujur suntik sakit walaupun sakit baik takut jarum efek vaksin kuat sekali sakit sakit ripuh kalau kata orang sunda sama pakai vaksin astrazeneca
Positive,Ketika si mati rasa ditanya apa efek vaksin dosis kedua Astra ? aku :? ga ada aman aja gua dosis pertama dan kedua gak terasa apa,Ketika si mati rasa ditanya apa efek vaksin dosis kedua Astra  aku  ga ada aman aja gua dosis pertama dan kedua gak terasa apa,ketika si mati rasa ditanya apa efek vaksin dosis kedua astra  aku  ga ada aman aja gua dosis pertama dan kedua gak terasa apa,"['ketika', 'si', 'mati', 'rasa', 'ditanya', 'apa', 'efek', 'vaksin', 'dosis', 'kedua', 'astra', 'aku', 'ga', 'ada', 'aman', 'aja', 'gua', 'dosis', 'pertama', 'dan', 'kedua', 'gak', 'terasa', 'apa']","['ketika', 'si', 'mati', 'rasa', 'ditanya', 'apa', 'efek', 'vaksin', 'dosis', 'kedua', 'astrazeneca', 'aku', 'tidak', 'ada', 'aman', 'saja', 'aku', 'dosis', 'pertama', 'dan', 'kedua', 'tidak', 'terasa', 'apa']","['mati', 'rasa', 'ditanya', 'apa', 'efek', 'vaksin', 'dosis', 'kedua', 'astrazeneca', 'aman', 'dosis', 'pertama', 'kedua', 'terasa', 'apa']","['mati', 'rasa', 'tanya', 'apa', 'efek', 'vaksin', 'dosis', 'dua', 'astrazeneca', 'aman', 'dosis', 'pertama', 'dua', 'asa', 'apa']","['mati', 'rasa', 'ditanya', 'apa', 'efek', 'vaksin', 'dosis', 'kedua', 'astrazeneca', 'aman', 'dosis', 'pertama', 'kedua', 'terasa', 'apa']",[],[],[],mati rasa tanya apa efek vaksin dosis dua astrazeneca aman dosis pertama dua asa apa
Positive,"nder tidak perlu panik aku juga vaksin astra nih masih hidup wkwkwk, emang efek nya bikin panas, pusing, meriang gtu dah nanti jarak harian dah ga gtu lagi kok",nder tidak perlu panik aku juga vaksin astra nih masih hidup wkwkwk emang efek nya bikin panas pusing meriang gtu dah nanti jarak harian dah ga gtu lagi kok,nder tidak perlu panik aku juga vaksin astra nih masih hidup wkwkwk emang efek nya bikin panas pusing meriang gtu dah nanti jarak harian dah ga gtu lagi kok,"['nder', 'tidak', 'perlu', 'panik', 'aku', 'juga', 'vaksin', 'astra', 'nih', 'masih', 'hidup', 'wkwkwk', 'emang', 'efek', 'nya', 'bikin', 'panas', 'pusing', 'meriang', 'gtu', 'dah', 'nanti', 'jarak', 'harian', 'dah', 'ga', 'gtu', 'lagi', 'kok']","['nder', 'tidak', 'perlu', 'panik', 'aku', 'juga', 'vaksin', 'astrazeneca', 'nih', 'masih', 'hidup', 'wkwkwk', 'memang', 'efek', 'nya', 'buat', 'panas', 'pusing', 'meriang', 'begitu', 'sudah', 'nanti', 'jarak', 'harian', 'sudah', 'tidak', 'begitu', 'lagi', 'kok']","['perlu', 'panik', 'vaksin', 'astrazeneca', 'hidup', 'memang', 'efek', 'buat', 'panas', 'pusing', 'meriang', 'jarak', 'harian']","['perlu', 'panik', 'vaksin', 'astrazeneca', 'hidup', 'memang', 'efek', 'buat', 'panas', 'pusing', 'meriang', 'jarak', 'hari']","['perlu', 'panik', 'vaksin', 'astrazeneca', 'hidup', 'memang', 'efek', 'buat', 'panas', 'pusing', 'meriang', 'jarak', 'harian']",[],[],[],perlu panik vaksin astrazeneca hidup memang efek buat panas pusing meriang jarak hari
Positive,"Sumpah ya, baru kali ini dengar ada yg bilang 'vaksin astra banyak yg meninggal' ya kesal ya gak percaya juga. Soalnya aku dan beberapa banyak orang terdekat aku vaksin pake astra dan mereka Alhamdullilah baik aja. Cuma emang efek vaksin pertama dari astra begitu.",Sumpah ya baru kali ini dengar ada yg bilang vaksin astra banyak yg meninggal ya kesal ya gak percaya juga Soalnya aku dan beberapa banyak orang terdekat aku vaksin pake astra dan mereka Alhamdullilah baik aja Cuma emang efek vaksin pertama dari astra begitu,sumpah ya baru kali ini dengar ada yg bilang vaksin astra banyak yg meninggal ya kesal ya gak percaya juga soalnya aku dan beberapa banyak orang terdekat aku vaksin pake astra dan mereka alhamdullilah baik aja cuma emang efek vaksin pertama dari astra begitu,"['sumpah', 'ya', 'baru', 'kali', 'ini', 'dengar', 'ada', 'yg', 'bilang', 'vaksin', 'astra', 'banyak', 'yg', 'meninggal', 'ya', 'kesal', 'ya', 'gak', 'percaya', 'juga', 'soalnya', 'aku', 'dan', 'beberapa', 'banyak', 'orang', 'terdekat', 'aku', 'vaksin', 'pake', 'astra', 'dan', 'mereka', 'alhamdullilah', 'baik', 'aja', 'cuma', 'emang', 'efek', 'vaksin', 'pertama', 'dari', 'astra', 'begitu']","['sumpah', 'ya', 'baru', 'kali', 'ini', 'dengar', 'ada', 'yang', 'bilang', 'vaksin', 'astrazeneca', 'banyak', 'yang', 'meninggal', 'ya', 'kesal', 'ya', 'tidak', 'percaya', 'juga', 'soalnya', 'aku', 'dan', 'beberapa', 'banyak', 'orang', 'terdekat', 'aku', 'vaksin', 'pakai', 'astrazeneca', 'dan', 'mereka', 'alhamdullilah', 'baik', 'saja', 'hanya', 'memang', 'efek', 'vaksin', 'pertama', 'dari', 'astrazeneca', 'begitu']","['sumpah', 'baru', 'kali', 'dengar', 'bilang', 'vaksin', 'astrazeneca', 'banyak', 'meninggal', 'kesal', 'percaya', 'soalnya', 'beberapa', 'banyak', 'orang', 'terdekat', 'vaksin', 'pakai', 'astrazeneca', 'alhamdullilah', 'baik', 'memang', 'efek', 'vaksin', 'pertama', 'astrazeneca']","['sumpah', 'baru', 'kali', 'dengar', 'bilang', 'vaksin', 'astrazeneca', 'banyak', 'tinggal', 'kesal', 'percaya', 'soal', 'beberapa', 'banyak', 'orang', 'dekat', 'vaksin', 'pakai', 'astrazeneca', 'alhamdullilah', 'baik', 'memang', 'efek', 'vaksin', 'pertama', 'astrazeneca']","['sumpah', 'baru', 'kali', 'dengar', 'bilang', 'vaksin', 'astrazeneca', 'banyak', 'meninggal', 'kesal', 'percaya', 'soalnya', 'beberapa', 'banyak', 'orang', 'terdekat', 'vaksin', 'pakai', 'astrazeneca', 'alhamdullilah', 'baik', 'memang', 'efek', 'vaksin', 'pertama', 'astrazeneca']",[],[],[],sumpah baru kali dengar bilang vaksin astrazeneca banyak tinggal kesal percaya soal beberapa banyak orang dekat vaksin pakai astrazeneca alhamdullilah baik memang efek vaksin pertama astrazeneca
Positive,"Kalo kamu mikir yg macam - macam bagaimana kamu mau sehat? Mikir yg baik kayak "" ini efek dari vaksin karna katanya vaksin astra itu keras. Aku pasti bisa sembuh!"". Yuk HILANGIN PIKIRAN NEGATIF NYA dan segera minum paracetamol, fokus dengan makanan yg bergizi & istirahat yg cukup",Kalo kamu mikir yg macam  macam bagaimana kamu mau sehat Mikir yg baik kayak  ini efek dari vaksin karna katanya vaksin astra itu keras Aku pasti bisa sembuh Yuk HILANGIN PIKIRAN NEGATIF NYA dan segera minum paracetamol fokus dengan makanan yg bergizi  istirahat yg cukup,kalo kamu mikir yg macam  macam bagaimana kamu mau sehat mikir yg baik kayak  ini efek dari vaksin karna katanya vaksin astra itu keras aku pasti bisa sembuh yuk hilangin pikiran negatif nya dan segera minum paracetamol fokus dengan makanan yg bergizi  istirahat yg cukup,"['kalo', 'kamu', 'mikir', 'yg', 'macam', 'macam', 'bagaimana', 'kamu', 'mau', 'sehat', 'mikir', 'yg', 'baik', 'kayak', 'ini', 'efek', 'dari', 'vaksin', 'karna', 'katanya', 'vaksin', 'astra', 'itu', 'keras', 'aku', 'pasti', 'bisa', 'sembuh', 'yuk', 'hilangin', 'pikiran', 'negatif', 'nya', 'dan', 'segera', 'minum', 'paracetamol', 'fokus', 'dengan', 'makanan', 'yg', 'bergizi', 'istirahat', 'yg', 'cukup']","['kalau', 'kamu', 'pikir', 'yang', 'macam', 'macam', 'bagaimana', 'kamu', 'mau', 'sehat', 'pikir', 'yang', 'baik', 'seperti', 'ini', 'efek', 'dari', 'vaksin', 'karena', 'katanya', 'vaksin', 'astrazeneca', 'itu', 'keras', 'aku', 'pasti', 'bisa', 'sembuh', 'yuk', 'hilangkan', 'pikiran', 'negatif', 'nya', 'dan', 'segera', 'minum', 'paracetamol', 'fokus', 'dengan', 'makanan', 'yang', 'bergizi', 'istirahat', 'yang', 'cukup']","['kalau', 'pikir', 'macam', 'macam', 'bagaimana', 'mau', 'sehat', 'pikir', 'baik', 'efek', 'vaksin', 'katanya', 'vaksin', 'astrazeneca', 'keras', 'sembuh', 'hilangkan', 'pikiran', 'negatif', 'segera', 'minum', 'paracetamol', 'fokus', 'makanan', 'bergizi', 'istirahat', 'cukup']","['kalau', 'pikir', 'macam', 'macam', 'bagaimana', 'mau', 'sehat', 'pikir', 'baik', 'efek', 'vaksin', 'kata', 'vaksin', 'astrazeneca', 'keras', 'sembuh', 'hilang', 'pikir', 'negatif', 'segera', 'minum', 'paracetamol', 'fokus', 'makan', 'gizi', 'istirahat', 'cukup']","['kalau', 'pikir', 'macam', 'macam', 'bagaimana', 'mau', 'sehat', 'pikir', 'baik', 'efek', 'vaksin', 'katanya', 'vaksin', 'astrazeneca', 'kera', 'sembuh', 'hilangkan', 'pikiran', 'negatif', 'segera', 'minum', 'paracetamol', 'fokus', 'makanan', 'bergizi', 'istirahat', 'cukup']",[],[],[],kalau pikir macam macam bagaimana mau sehat pikir baik efek vaksin kata vaksin astrazeneca keras sembuh hilang pikir negatif segera minum paracetamol fokus makan gizi istirahat cukup
Positive,"Nder, sebelum vaksin udah makan blm? Kalo blm pasti ada efek samping apa lg ada penyakit kyk maag. Efek vaksin astra emg kuat kok, mangkanya banyak yg abis vaksin dikasih paracetamol, mending kamu minum paracetamol",Nder sebelum vaksin udah makan blm Kalo blm pasti ada efek samping apa lg ada penyakit kyk maag Efek vaksin astra emg kuat kok mangkanya banyak yg abis vaksin dikasih paracetamol mending kamu minum paracetamol,nder sebelum vaksin udah makan blm kalo blm pasti ada efek samping apa lg ada penyakit kyk maag efek vaksin astra emg kuat kok mangkanya banyak yg abis vaksin dikasih paracetamol mending kamu minum paracetamol,"['nder', 'sebelum', 'vaksin', 'udah', 'makan', 'blm', 'kalo', 'blm', 'pasti', 'ada', 'efek', 'samping', 'apa', 'lg', 'ada', 'penyakit', 'kyk', 'maag', 'efek', 'vaksin', 'astra', 'emg', 'kuat', 'kok', 'mangkanya', 'banyak', 'yg', 'abis', 'vaksin', 'dikasih', 'paracetamol', 'mending', 'kamu', 'minum', 'paracetamol']","['nder', 'sebelum', 'vaksin', 'sudah', 'makan', 'belum', 'kalau', 'belum', 'pasti', 'ada', 'efek', 'samping', 'apa', 'lagi', 'ada', 'penyakit', 'seperti', 'maag', 'efek', 'vaksin', 'astrazeneca', 'memang', 'kuat', 'kok', 'makanya', 'banyak', 'yang', 'setelah', 'vaksin', 'diberi', 'paracetamol', 'mending', 'kamu', 'minum', 'paracetamol']","['vaksin', 'makan', 'kalau', 'efek', 'samping', 'apa', 'penyakit', 'maag', 'efek', 'vaksin', 'astrazeneca', 'memang', 'kuat', 'makanya', 'banyak', 'vaksin', 'diberi', 'paracetamol', 'mending', 'minum', 'paracetamol']","['vaksin', 'makan', 'kalau', 'efek', 'samping', 'apa', 'sakit', 'maag', 'efek', 'vaksin', 'astrazeneca', 'memang', 'kuat', 'makanya', 'banyak', 'vaksin', 'beri', 'paracetamol', 'mending', 'minum', 'paracetamol']","['vaksin', 'makan', 'kalau', 'efek', 'samping', 'apa', 'penyakit', 'maag', 'efek', 'vaksin', 'astrazeneca', 'memang', 'kuat', 'makanya', 'banyak', 'vaksin', 'diberi', 'paracetamol', 'mending', 'minum', 'paracetamol']",[],[],[],vaksin makan kalau efek samping apa sakit maag efek vaksin astrazeneca memang kuat makanya banyak vaksin beri paracetamol mending minum paracetamol
Positive,"Mama ku vaksin astra efek nya harian demam terus, tpi alhamdulillah setelah hari si sembuh. Berpikiran positif aja dulu yuk, tidak apa apa vaksin",Mama ku vaksin astra efek nya harian demam terus tpi alhamdulillah setelah hari si sembuh Berpikiran positif aja dulu yuk tidak apa apa vaksin,mama ku vaksin astra efek nya harian demam terus tpi alhamdulillah setelah hari si sembuh berpikiran positif aja dulu yuk tidak apa apa vaksin,"['mama', 'ku', 'vaksin', 'astra', 'efek', 'nya', 'harian', 'demam', 'terus', 'tpi', 'alhamdulillah', 'setelah', 'hari', 'si', 'sembuh', 'berpikiran', 'positif', 'aja', 'dulu', 'yuk', 'tidak', 'apa', 'apa', 'vaksin']","['ibu', 'ku', 'vaksin', 'astrazeneca', 'efek', 'nya', 'harian', 'demam', 'terus', 'tapi', 'alhamdulillah', 'setelah', 'hari', 'si', 'sembuh', 'berpikiran', 'positif', 'saja', 'dahulu', 'yuk', 'tidak', 'apa', 'apa', 'vaksin']","['ibu', 'vaksin', 'astrazeneca', 'efek', 'harian', 'demam', 'terus', 'alhamdulillah', 'hari', 'sembuh', 'berpikiran', 'positif', 'apa', 'apa', 'vaksin']","['ibu', 'vaksin', 'astrazeneca', 'efek', 'hari', 'demam', 'terus', 'alhamdulillah', 'hari', 'sembuh', 'pikir', 'positif', 'apa', 'apa', 'vaksin']","['ibu', 'vaksin', 'astrazeneca', 'efek', 'harian', 'demam', 'terus', 'alhamdulillah', 'hari', 'sembuh', 'berpikiran', 'positif', 'apa', 'apa', 'vaksin']",[],[],[],ibu vaksin astrazeneca efek hari demam terus alhamdulillah hari sembuh pikir positif apa apa vaksin
